mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
16,681665563583373;7,702463638106263;0,31870369911193847;0,02920760419098501;80;1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};0,220873786407767;0,29854368932038833;0,36650485436893204;0,5048543689320388;0,3106796116504854;0,3402912621359223;0,094496996487606;2
19,10054941177368;8,719998481579399;0,37767343521118163;0,019686013134007738;80;1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};0,21601941747572814;0,29854368932038833;0,3616504854368932;0,4854368932038835;0,308252427184466;0,3339805825242718;0,08892377118477976;4
23,301556730270384;10,807748678738896;0,4895487785339355;0,06379154586837861;80;1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};0,21844660194174756;0,29854368932038833;0,35194174757281554;0,4733009708737864;0,2961165048543689;0,32766990291262144;0,08434596981591362;6
17,13468728065491;8,229581249055288;0,34452152252197266;0,04718995471918753;80;1.1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,21359223300970873;0,28398058252427183;0,3616504854368932;0,36650485436893204;0,3179611650485437;0,3087378640776699;0,05636923637667878;9
19,703255128860473;8,42472118232263;0,3624729633331299;0,0036230378521298168;80;1.1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,21601941747572814;0,2912621359223301;0,3155339805825243;0,36893203883495146;0,32038834951456313;0,30242718446601946;0,05001649270831557;13
23,66169762611389;11,196826916563538;0,45038509368896484;0,04440703749064126;80;1.1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,21359223300970873;0,28398058252427183;0,3179611650485437;0,39563106796116504;0,32038834951456313;0,3063106796116505;0,05900405062693173;11
16,812304306030274;7,690566813912922;0,34357395172119143;0,025644988418246053;80;1.5;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,35436893203883496;0,28398058252427183;0,2912621359223301;0,3616504854368932;0,3592233009708738;0,3300970873786408;0,03483665071458089;5
19,015207958221435;8,846116723331953;0,3668391227722168;0,015798732334487448;80;1.5;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,3567961165048544;0,2912621359223301;0,3713592233009709;0,3640776699029126;0,308252427184466;0,3383495145631068;0,03229523762811632;3
23,568800497055054;10,998036771102003;0,45254006385803225;0,01392959671044716;80;1.5;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,3567961165048544;0,2912621359223301;0,3592233009708738;0,38349514563106796;0,3616504854368932;0,3504854368932039;0,03110586280310834;1
19,57219343185425;9,101572636106308;0,35563220977783205;0,010075778631333635;all;1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,21844660194174756;0,2936893203883495;0,2912621359223301;0,35194174757281554;0,308252427184466;0,29271844660194174;0,04305362766726548;17
22,44810733795166;10,499797342722827;0,4077026844024658;0,014961397701005666;all;1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,23786407766990292;0,2961165048543689;0,3106796116504854;0,33980582524271846;0,3179611650485437;0,30048543689320384;0,03433929938607261;15
27,903101444244385;13,18151043743813;0,5001707077026367;0,024223775860439195;all;1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,2524271844660194;0,26941747572815533;0,2524271844660194;0,3300970873786408;0,3155339805825243;0,2839805825242719;0,0326363811921779;18
19,56794066429138;8,956191745994929;0,3440770149230957;0,015153545818322595;all;1.1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,21601941747572814;0,28640776699029125;0,3762135922330097;0,33980582524271846;0,32524271844660196;0,30873786407766995;0,054563625053683555;8
22,291156625747682;10,434121035742166;0,41414427757263184;0,014935534604417038;all;1.1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,21601941747572814;0,28398058252427183;0,3762135922330097;0,34951456310679613;0,32281553398058255;0,30970873786407765;0,05589063287232721;7
27,840709018707276;12,827354026631793;0,48885431289672854;0,019287497427631174;all;1.1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,22330097087378642;0,27427184466019416;0,4053398058252427;0,2766990291262136;0,32281553398058255;0,3004854368932039;0,06116119574858968;14
19,661529636383058;9,269706422641459;0,36946783065795896;0,021742392425266283;all;1.5;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,21601941747572814;0,28640776699029125;0,3300970873786408;0,3567961165048544;0,3106796116504854;0,3;0,047923219138580345;16
21,792050504684447;9,905633612379498;0,39876604080200195;0,04066858265868735;all;1.5;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,21844660194174756;0,28398058252427183;0,3446601941747573;0,3859223300970874;0,3106796116504854;0,30873786407766984;0,056598694306415454;10
25,121222400665282;10,466494663106245;0,44010138511657715;0,06638420409076487;all;1.5;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,2111650485436893;0,2524271844660194;0,3422330097087379;0,41504854368932037;0,308252427184466;0,3058252427184466;0,07081391273324454;12
