mean_fit_time;std_fit_time;mean_score_time;std_score_time;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,7799755573272705;0,2530114907318497;0,003798246383666992;0,0007439983079023658;{};0,41019417475728154;0,3106796116504854;0,33980582524271846;0,3713592233009709;0,4223300970873786;0,370873786407767;0,04191094697893083;1
