mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__max_depth;param_model__min_samples_leaf;param_model__min_samples_split;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
1,702694797515869;0,7547231698950584;0,04579916000366211;0,0016007900841700355;20;;5;2;300;{'SelectKBest__k': 20, 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 300};0,4053398058252427;0,4854368932038835;0,6723300970873787;0,5048543689320388;0,48058252427184467;0,5097087378640777;0,08809041276974264;70
0,3669957160949707;0,15157986948871893;0,010799360275268555;0,0007475520985625689;50;8;1;2;50;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 50};0,39805825242718446;0,4368932038834951;0,6650485436893204;0,558252427184466;0,470873786407767;0,5058252427184466;0,09559040089435036;105
0,7027485847473145;0,28563388965434466;0,018999910354614256;0,0016733127649598938;50;8;1;2;100;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100};0,39805825242718446;0,5145631067961165;0,6529126213592233;0,5533980582524272;0,47572815533980584;0,5189320388349514;0,08442136974108107;11
1,388720989227295;0,5846756727112402;0,03219990730285645;0,0007481245625662328;50;8;1;2;200;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200};0,4029126213592233;0,5266990291262136;0,6407766990291263;0,5461165048543689;0,470873786407767;0,5174757281553398;0,07925268349092525;21
1,7337170124053956;0,7473676131293758;0,04051504135131836;0,005147113295164063;50;8;1;2;250;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 250};0,4029126213592233;0,5169902912621359;0,6553398058252428;0,5436893203883495;0,470873786407767;0,5179611650485436;0,08365304554772048;19
2,1697192192077637;0,9528915705733078;0,04955534934997559;0,002986714456095181;50;8;1;2;300;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300};0,4029126213592233;0,5097087378640777;0,6771844660194175;0,5485436893203883;0,4733009708737864;0,5223300970873785;0,09109414408214729;8
0,37660799026489256;0,142863394951981;0,010801124572753906;0,000399376708961652;50;8;2;2;50;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 50};0,4053398058252427;0,4344660194174757;0,6601941747572816;0,5266990291262136;0,4733009708737864;0,5;0,089825502960935;152
0,8067863464355469;0,3730850248556337;0,021092939376831054;0,004058997073359431;50;8;2;2;100;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100};0,40048543689320387;0,4344660194174757;0,662621359223301;0,5436893203883495;0,47572815533980584;0,5033980582524272;0,09282639981894278;120
1,4643755912780763;0,5453237165758327;0,03199954032897949;0,001788458531184065;50;8;2;2;200;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200};0,4029126213592233;0,5048543689320388;0,6699029126213593;0,5461165048543689;0,4733009708737864;0,5194174757281553;0,08862381402792938;10
1,713740062713623;0,7382337370193716;0,03911070823669434;0,0019107243848546286;50;8;2;2;250;{'SelectKBest__k': 50, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 250};0,4053398058252427;0,4830097087378641;0,662621359223301;0,5388349514563107;0,470873786407767;0,5121359223300972;0,08638867466610714;54
