mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__max_depth;param_model__min_samples_leaf;param_model__min_samples_split;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,20367956161499023;0,07183862517457798;0,009511280059814452;0,0004471810648490596;20;8;1;2;50;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 50};0,4174757281553398;0,46359223300970875;0,5145631067961165;0,5;0,4538834951456311;0,4699029126213592;0,03448310802947193;228
0,4676964282989502;0,22408217618375825;0,01997714042663574;0,004232227128019213;20;8;1;2;100;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100};0,4368932038834951;0,46116504854368934;0,5776699029126213;0,5;0,48058252427184467;0,49126213592233015;0,04799692075459524;16
1,1593171119689942;0,45831385272473657;0,03993887901306152;0,0013182138650643207;20;8;1;2;200;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200};0,42475728155339804;0,4563106796116505;0,5242718446601942;0,4975728155339806;0,49029126213592233;0,47864077669902916;0,03457864819127792;139
1,5735255241394044;0,5663373699167836;0,053795576095581055;0,0031844260896501967;20;8;1;2;250;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 250};0,4368932038834951;0,4563106796116505;0,5169902912621359;0,5072815533980582;0,4733009708737864;0,47815533980582525;0,030198700999991827;145
1,8970599174499512;0,6814025148476992;0,0650625228881836;0,005354921966238564;20;8;1;2;300;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300};0,4320388349514563;0,4587378640776699;0,5121359223300971;0,5024271844660194;0,4733009708737864;0,4757281553398058;0,02912621359223301;183
0,3358134746551514;0,1137156285641518;0,014337158203125;0,0007613112032278007;20;8;2;2;50;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 50};0,42961165048543687;0,4563106796116505;0,5461165048543689;0,5097087378640777;0,47572815533980584;0,483495145631068;0,04077091960892439;77
0,6613668441772461;0,24432555360169178;0,026038694381713866;0,0033541378332692007;20;8;2;2;100;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100};0,42718446601941745;0,4587378640776699;0,5485436893203883;0,5097087378640777;0,4684466019417476;0,4825242718446602;0,04224695674181471;88
1,2580147743225099;0,43411606879691234;0,04194321632385254;0,0025011086403916817;20;8;2;2;200;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200};0,4344660194174757;0,46116504854368934;0,5485436893203883;0,5024271844660194;0,48058252427184467;0,48543689320388345;0,03868295497696414;54
1,585842990875244;0,5313841567894835;0,04875445365905762;0,0019361216789050117;20;8;2;2;250;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 250};0,42961165048543687;0,4538834951456311;0,5072815533980582;0,5097087378640777;0,470873786407767;0,47427184466019423;0,030877755133571362;207
1,851381254196167;0,6342230510052304;0,060544395446777345;0,002246252550069953;20;8;2;2;300;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300};0,4223300970873786;0,4563106796116505;0,5145631067961165;0,5097087378640777;0,4733009708737864;0,47524271844660193;0,03433929938607261;189
0,32698349952697753;0,11373921574389557;0,014912652969360351;0,001130217528381404;20;8;5;2;50;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 50};0,42718446601941745;0,4563106796116505;0,4878640776699029;0,4878640776699029;0,48058252427184467;0,46796116504854374;0,02345217927996343;234
0,6187773227691651;0,22697607709010323;0,02340068817138672;0,0013569306057046328;20;8;5;2;100;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 100};0,4320388349514563;0,4587378640776699;0,5412621359223301;0,5145631067961165;0,4733009708737864;0,4839805825242719;0,039155232679758796;69
1,220924472808838;0,42803759184262735;0,039579582214355466;0,001595532469064544;20;8;5;2;200;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 200};0,4223300970873786;0,4563106796116505;0,5703883495145631;0,5145631067961165;0,47572815533980584;0,4878640776699029;0,05091305088204618;28
1,517425775527954;0,5348096508913511;0,05131034851074219;0,0026111709035123625;20;8;5;2;250;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 250};0,42718446601941745;0,4538834951456311;0,529126213592233;0,5072815533980582;0,4878640776699029;0,4810679611650485;0,0365659991946922;109
1,836807918548584;0,6906707341114853;0,05998544692993164;0,0025240439424394213;20;8;5;2;300;{'SelectKBest__k': 20, 'model__max_depth': 8, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 300};0,42718446601941745;0,4563106796116505;0,470873786407767;0,5097087378640777;0,4854368932038835;0,4699029126213592;0,027699694403275937;228
0,41532649993896487;0,1775019601868489;0,013999462127685547;0,000894951728593461;20;16;1;2;50;{'SelectKBest__k': 20, 'model__max_depth': 16, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 50};0,4344660194174757;0,46116504854368934;0,5655339805825242;0,49514563106796117;0,470873786407767;0,48543689320388345;0,04451750104120534;54
0,8015002250671387;0,34313107313068286;0,022231197357177733;0,000783915757539749;20;16;1;2;100;{'SelectKBest__k': 20, 'model__max_depth': 16, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100};0,4344660194174757;0,46601941747572817;0,5218446601941747;0,5024271844660194;0,48058252427184467;0,4810679611650485;0,03005791374837422;109
