mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__activation;param_model__batch_size;param_model__max_iter;param_model__solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,8661135196685791;0,29108775731992187;0,004565286636352539;0,0004552620441725098;50;relu;64;500;adam;{'SelectKBest__k': 50, 'model__activation': 'relu', 'model__batch_size': 64, 'model__max_iter': 500, 'model__solver': 'adam'};0,44660194174757284;0,4053398058252427;0,47815533980582525;0,5024271844660194;0,38349514563106796;0,4432038834951456;0,04413473061235226;4
0,7484410285949707;0,25923999843644774;0,004424238204956054;0,0006329311737870208;50;relu;200;500;adam;{'SelectKBest__k': 50, 'model__activation': 'relu', 'model__batch_size': 200, 'model__max_iter': 500, 'model__solver': 'adam'};0,4029126213592233;0,3883495145631068;0,4563106796116505;0,5509708737864077;0,47815533980582525;0,45533980582524275;0,05814310129420523;3
2,301918792724609;1,0225455839210773;0,004207229614257813;0,0011678439287339628;all;relu;64;500;adam;{'SelectKBest__k': 'all', 'model__activation': 'relu', 'model__batch_size': 64, 'model__max_iter': 500, 'model__solver': 'adam'};0,5485436893203883;0,41019417475728154;0,6140776699029126;0,5169902912621359;0,46359223300970875;0,5106796116504854;0,06997030192903785;2
1,5057246208190918;0,3235519509730462;0,004444217681884766;0,0012715887459027553;all;relu;200;500;adam;{'SelectKBest__k': 'all', 'model__activation': 'relu', 'model__batch_size': 200, 'model__max_iter': 500, 'model__solver': 'adam'};0,558252427184466;0,42718446601941745;0,5849514563106796;0,5728155339805825;0,4830097087378641;0,5252427184466019;0,06052601920536601;1
