mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_PCA__n_components;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,018604850769042967;0,0060189284681138305;0,0;0,0;20;80;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;72
0,01940498352050781;0,007445920380323831;0,0;0,0;20;80;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;46
0,01900196075439453;0,005829630368362927;0,0;0,0;20;80;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;65
0,020070743560791016;0,009210091312882833;0,0;0,0;20;80;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;47
0,023466730117797853;0,012338863592948146;0,0;0,0;20;80;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;50
0,025868654251098633;0,010062210839590705;0,0;0,0;20;80;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;51
0,022676515579223632;0,01006916313398211;0,0;0,0;20;80;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;52
0,024991369247436522;0,008748605179398416;0,0;0,0;20;80;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};;;;;;;;53
0,02439436912536621;0,010369155190161567;0,0;0,0;20;80;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};;;;;;;;54
1,8009105682373048;0,825262044633821;0,07696876525878907;0,010434851458149376;20;all;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,41504854368932037;0,48058252427184467;0,5436893203883495;0,5218446601941747;0,5485436893203883;0,5019417475728155;0,04963340013056799;40
2,298871088027954;0,8799763758856062;0,0952563762664795;0,012378587801684885;20;all;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,41019417475728154;0,4684466019417476;0,5412621359223301;0,5388349514563107;0,5315533980582524;0,4980582524271845;0,05147462579344296;41
2,8501121520996096;1,1840973481335657;0,11831822395324706;0,015344913227215873;20;all;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,41019417475728154;0,49514563106796117;0,4830097087378641;0,5412621359223301;0,5436893203883495;0,49466019417475715;0,04867458081594223;44
1,945425844192505;0,7762620761370967;0,08630046844482422;0,015010319940614879;20;all;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,41019417475728154;0,49029126213592233;0,5315533980582524;0,5266990291262136;0,5218446601941747;0,4961165048543689;0,045320155405762355;43
2,41956787109375;0,87974364060498;0,10676460266113282;0,008011466299436063;20;all;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,41019417475728154;0,4830097087378641;0,5388349514563107;0,5194174757281553;0,5194174757281553;0,4941747572815534;0,04570846565566347;45
3,021957540512085;1,0908484140473278;0,14319930076599122;0,020041728712086336;20;all;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,4174757281553398;0,4878640776699029;0,5048543689320388;0,5339805825242718;0,5388349514563107;0,4966019417475728;0,04378630013118323;42
2,100024175643921;0,7619698222217246;0,09054312705993653;0,0034635547532325564;20;all;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,4368932038834951;0,49271844660194175;0,5388349514563107;0,5436893203883495;0,5218446601941747;0,5067961165048543;0,03923939879215771;37
2,407642698287964;0,8540751115942514;0,09846611022949218;0,004634458399128114;20;all;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,4344660194174757;0,49029126213592233;0,5412621359223301;0,5412621359223301;0,5145631067961165;0,5043689320388349;0,039776214418682516;38
2,9354737758636475;1,1298600661875464;0,12188720703125;0,00536964897488894;20;all;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,5169902912621359;0,5194174757281553;0,5655339805825242;0,5436893203883495;0,5121359223300971;0,5315533980582525;0,020190907129209137;16
