mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
4,906656169891358;2,388928962747135;0,11071658134460449;0,012395754316216851;80;1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};0,40285714285714286;0,5028571428571429;0,46;0,46;0,4742857142857143;0,45999999999999996;0,03257644071711824;17
5,85591139793396;3,108846064124581;0,12602953910827636;0,00406119809004206;80;1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};0,40285714285714286;0,5;0,4714285714285714;0,4542857142857143;0,4685714285714286;0,45942857142857135;0,03193871682853056;18
7,963267660140991;3,5725825682173444;0,1726008892059326;0,0066189613263787014;80;1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};0,4057142857142857;0,5028571428571429;0,4714285714285714;0,46;0,47714285714285715;0,4634285714285714;0,03209170533051195;16
5,64434585571289;2,5720622729844136;0,11429824829101562;0,006607881832929657;80;1.1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,40285714285714286;0,5;0,5;0,46285714285714286;0,4857142857142857;0,4702857142857143;0,036347528900089715;12
6,519240760803223;2,654977605747971;0,1353745937347412;0,015034920195166624;80;1.1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,4;0,4942857142857143;0,49142857142857144;0,46285714285714286;0,49714285714285716;0,46914285714285714;0,03669621567543387;14
7,754840469360351;3,4435299074126475;0,15602526664733887;0,0042083135376875394;80;1.1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,40285714285714286;0,5057142857142857;0,48857142857142855;0,46;0,4942857142857143;0,4702857142857143;0,03692684439177944;12
5,573342370986938;2,5246700375868625;0,11562743186950683;0,0065285435594095356;80;1.5;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,4;0,49142857142857144;0,56;0,46;0,5257142857142857;0,48742857142857143;0,05503542458438632;6
6,429048490524292;2,844498997511992;0,13540120124816896;0,007760402328943688;80;1.5;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,40285714285714286;0,5028571428571429;0,5485714285714286;0,4542857142857143;0,4942857142857143;0,48057142857142854;0,049069713008065154;9
7,808679485321045;3,2818173877429984;0,16283235549926758;0,015661837379185067;80;1.5;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,4085714285714286;0,49714285714285716;0,5485714285714286;0,45714285714285713;0,4828571428571429;0,4788571428571428;0,04609130246874465;10
6,391899299621582;2,8487818670016325;0,12552194595336913;0,016058440810056127;all;1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,5371428571428571;0,4942857142857143;0,5085714285714286;0,46285714285714286;0,46;0,49257142857142855;0,028946114610089;4
7,465350866317749;3,4326631860754815;0,14714913368225097;0,013110426550055282;all;1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,4942857142857143;0,5;0,5085714285714286;0,46285714285714286;0,45714285714285713;0,48457142857142854;0,020650641142391603;7
9,337079715728759;4,003297548061723;0,17451810836791992;0,012039350802099795;all;1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,4857142857142857;0,4942857142857143;0,49714285714285716;0,4657142857142857;0,4685714285714286;0,4822857142857143;0,0129551817700053;8
6,5610644817352295;2,867207697645433;0,12074928283691407;0,007050416191549075;all;1.1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,5628571428571428;0,5114285714285715;0,5;0,4657142857142857;0,45714285714285713;0,49942857142857144;0,037662301836077904;1
7,378049278259278;3,41250438370944;0,1390465259552002;0,011074939962526252;all;1.1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,4342857142857143;0,49714285714285716;0,52;0,4657142857142857;0,43714285714285717;0,4708571428571429;0,03348590931196255;11
9,365671586990356;4,139304836184495;0,17859973907470703;0,02095474727909157;all;1.1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,4342857142857143;0,47714285714285715;0,5085714285714286;0,46285714285714286;0,44;0,4645714285714286;0,02689966239071959;15
6,428811645507812;2,703877595059096;0,12228479385375976;0,01025584617395497;all;1.5;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,5914285714285714;0,4828571428571429;0,4942857142857143;0,46;0,4657142857142857;0,49885714285714283;0,047863752208850106;3
7,196332788467407;3,093343652564494;0,13187260627746583;0,01698862786852022;all;1.5;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,58;0,4828571428571429;0,48;0,45714285714285713;0,46285714285714286;0,49257142857142855;0,04479795913718773;4
7,5532715797424315;2,497694452532394;0,119044828414917;0,03544755249194794;all;1.5;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,5685714285714286;0,5057142857142857;0,49142857142857144;0,45714285714285713;0,4742857142857143;0,49942857142857144;0,03822169487586435;1
