mean_fit_time;std_fit_time;mean_score_time;std_score_time;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,3094154357910156;0,12674109531055142;0,0025998592376708985;0,0008001451781197933;{};0,44857142857142857;0,47714285714285715;0,5171428571428571;0,49714285714285716;0,5228571428571429;0,49257142857142855;0,02726139529571787;1
