mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_PCA__n_components;param_SelectKBest__k;param_model__activation;param_model__batch_size;param_model__max_iter;param_model__solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,06578273773193359;0,0277785211797115;0,0;0,0;20;80;tanh;150;700;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 150, 'model__max_iter': 700, 'model__solver': 'adam'};;;;;;;;72
0,05311217308044434;0,013219748141600566;0,0;0,0;20;80;tanh;150;100;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 150, 'model__max_iter': 100, 'model__solver': 'adam'};;;;;;;;53
0,06471738815307618;0,02382212805387794;0,0;0,0;20;80;tanh;150;1500;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 150, 'model__max_iter': 1500, 'model__solver': 'adam'};;;;;;;;52
0,05630059242248535;0,01718431976371546;0,0;0,0;20;80;tanh;175;700;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 175, 'model__max_iter': 700, 'model__solver': 'adam'};;;;;;;;51
0,0600858211517334;0,017269427433235767;0,0;0,0;20;80;tanh;175;100;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 175, 'model__max_iter': 100, 'model__solver': 'adam'};;;;;;;;50
0,07113494873046874;0,038235854411840436;0,0;0,0;20;80;tanh;175;1500;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 175, 'model__max_iter': 1500, 'model__solver': 'adam'};;;;;;;;49
0,05801191329956055;0,017142356644709606;0,0;0,0;20;80;tanh;200;700;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 200, 'model__max_iter': 700, 'model__solver': 'adam'};;;;;;;;54
0,042429351806640626;0,016339699873731902;0,0;0,0;20;80;tanh;200;100;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 200, 'model__max_iter': 100, 'model__solver': 'adam'};;;;;;;;48
0,058024358749389646;0,03051525515171602;0,0;0,0;20;80;tanh;200;1500;adam;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__activation': 'tanh', 'model__batch_size': 200, 'model__max_iter': 1500, 'model__solver': 'adam'};;;;;;;;47
16,3081524848938;7,222850634812019;0,013032054901123047;0,0012910446904669873;20;all;tanh;150;700;adam;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__activation': 'tanh', 'model__batch_size': 150, 'model__max_iter': 700, 'model__solver': 'adam'};0,24285714285714285;0,43142857142857144;0,3914285714285714;0,3657142857142857;0,3485714285714286;0,356;0,06308012397591119;39
