mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
5,081417083740234;2,5114498383861177;0,11608543395996093;0,007961477578118705;80;1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};0,3171428571428571;0,4657142857142857;0,38571428571428573;0,36857142857142855;0,3942857142857143;0,3862857142857143;0,04789103277658734;4
6,015152406692505;3,1811913520751034;0,13404159545898436;0,012420929106211951;80;1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};0,3171428571428571;0,34285714285714286;0,3914285714285714;0,36857142857142855;0,38857142857142857;0,3617142857142857;0,028261172614578833;14
8,082395839691163;3,5584657732197837;0,16617994308471679;0,008049108631778606;80;1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};0,32;0,34;0,3657142857142857;0,36857142857142855;0,4;0,3588571428571429;0,02720144053808435;15
5,581486177444458;2,4047594232200766;0,12037491798400879;0,010646666688337053;80;1.1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,32857142857142857;0,42857142857142855;0,4057142857142857;0,36857142857142855;0,38;0,3822857142857143;0,03396997473760422;7
6,356793689727783;2,76665221580765;0,1412661075592041;0,005965867873985015;80;1.1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,32857142857142857;0,42857142857142855;0,4057142857142857;0,36857142857142855;0,38857142857142857;0,384;0,03402759984219292;5
7,959337997436523;3,5400678118562405;0,1660287857055664;0,0066006488411812685;80;1.1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,3028571428571429;0,41714285714285715;0,38571428571428573;0,36857142857142855;0,3942857142857143;0,3737142857142857;0,038730887320755525;10
5,645878076553345;2,5751771281141305;0,11797480583190918;0,0056138034005806066;80;1.5;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,3171428571428571;0,4142857142857143;0,38857142857142857;0,36857142857142855;0,3657142857142857;0,3708571428571429;0,03198979429092209;11
6,766439819335938;2,935468252766222;0,135731840133667;0,011944420155119867;80;1.5;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,3171428571428571;0,4114285714285714;0,38285714285714284;0,36857142857142855;0,3742857142857143;0,3708571428571429;0,030634114636983345;11
8,02968921661377;3,2801972906089505;0,1640382766723633;0,006734465040503527;80;1.5;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,32;0,38571428571428573;0,39714285714285713;0,36857142857142855;0,38285714285714284;0,37085714285714283;0,027008690967077652;13
6,5897979736328125;2,9663410673998176;0,12544574737548828;0,003944713828943147;all;1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,3457142857142857;0,39714285714285713;0,39714285714285713;0,37142857142857144;0,4057142857142857;0,38342857142857145;0,02208702638867164;6
7,732390022277832;3,61650395690035;0,1433255672454834;0,008516316393854114;all;1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,34285714285714286;0,40285714285714286;0,37714285714285717;0,37142857142857144;0,4114285714285714;0,38114285714285717;0,024351172288757158;8
9,545099973678589;4,220407821402841;0,17920422554016113;0,010279812570730743;all;1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,29714285714285715;0,4257142857142857;0,38285714285714284;0,37142857142857144;0,39714285714285713;0,37485714285714283;0,04289141486810332;9
6,648416519165039;2,866200787931003;0,12307014465332031;0,006568794546135233;all;1.1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,4942857142857143;0,4228571428571429;0,4228571428571429;0,37142857142857144;0,3914285714285714;0,42057142857142854;0,04173385059773763;2
7,703942203521729;3,4839934732420534;0,1570566177368164;0,012808839311738141;all;1.1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,48;0,4228571428571429;0,4257142857142857;0,37142857142857144;0,4142857142857143;0,4228571428571429;0,034617442813396467;1
9,535216903686523;4,120070079627495;0,1747124195098877;0,012513847985802264;all;1.1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,44571428571428573;0,42857142857142855;0,4142857142857143;0,37142857142857144;0,4057142857142857;0,41314285714285715;0,024881761208088275;3
6,687081289291382;2,80052943403993;0,13534417152404785;0,01099833609742742;all;1.5;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,3028571428571429;0,34285714285714286;0,4057142857142857;0,36857142857142855;0,3628571428571429;0,3565714285714286;0,033680370350380275;17
7,310600090026855;3,153843910230284;0,1267688274383545;0,029148994060319355;all;1.5;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,3028571428571429;0,33714285714285713;0,40285714285714286;0,36857142857142855;0,37142857142857144;0,3565714285714286;0,03396997473760422;17
7,724626207351685;2,5692495207372485;0,12229914665222168;0,041629520094452054;all;1.5;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,32;0,3457142857142857;0,38571428571428573;0,36857142857142855;0,37142857142857144;0,35828571428571426;0,02304210874703538;16
