mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_PCA__n_components;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,016650390625;0,004561244883111984;0,0;0,0;20;80;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;72
0,02151174545288086;0,010762621889619822;0,0;0,0;20;80;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;46
0,021889448165893555;0,007036385696521311;0,0;0,0;20;80;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;65
0,022442102432250977;0,00811498287261927;0,0;0,0;20;80;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;47
0,0238248348236084;0,006628280852293782;0,0;0,0;20;80;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;50
0,027129364013671876;0,013010862620012817;0,0;0,0;20;80;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;51
0,02655501365661621;0,011376552141595777;0,0;0,0;20;80;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;52
0,02591547966003418;0,00673011854809719;0,0;0,0;20;80;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};;;;;;;;53
0,02589726448059082;0,006477932383417953;0,0;0,0;20;80;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};;;;;;;;54
2,0487940311431885;0,6475916678432231;0,09585433006286621;0,003352600588953703;20;all;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,3028571428571429;0,26857142857142857;0,4085714285714286;0,32;0,4142857142857143;0,34285714285714286;0,05841442371503107;31
2,3495241165161134;0,8002722196952455;0,10552873611450195;0,0034172210676517377;20;all;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,2885714285714286;0,28;0,38857142857142857;0,3142857142857143;0,43714285714285717;0,34171428571428575;0,06113484593711758;35
3,0139182090759276;1,1148425747104493;0,14734578132629395;0,023593119362630543;20;all;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,2857142857142857;0,29428571428571426;0,37142857142857144;0,29428571428571426;0,4114285714285714;0,3314285714285714;0,05069315455135287;40
2,1782134056091307;0,7271702697560033;0,09994573593139648;0,007757689446485135;20;all;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,2914285714285714;0,26857142857142857;0,38285714285714284;0,2885714285714286;0,4;0,32628571428571423;0,05404155619445435;43
2,311643362045288;0,8382825321009301;0,10365972518920899;0,0014964819058925704;20;all;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,28285714285714286;0,27714285714285714;0,44;0,30857142857142855;0,39714285714285713;0,3411428571428571;0,06551771843227928;36
3,00286226272583;1,181160992997741;0,13404154777526855;0,008220538660449538;20;all;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,2857142857142857;0,3057142857142857;0,38;0,2742857142857143;0,39714285714285713;0,32857142857142857;0,05030519103331145;41
2,184273624420166;0,8965645107371746;0,09640064239501953;0,008088244886702378;20;all;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,38571428571428573;0,28;0,42857142857142855;0,4114285714285714;0,40285714285714286;0,38171428571428573;0,05270170194362892;4
