mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__activation;param_model__batch_size;param_model__max_iter;param_model__solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,9570262908935547;0,3842624098252384;0,004833650588989258;0,0004216308749664289;50;relu;64;500;adam;{'SelectKBest__k': 50, 'model__activation': 'relu', 'model__batch_size': 64, 'model__max_iter': 500, 'model__solver': 'adam'};0,32;0,4057142857142857;0,46285714285714286;0,3457142857142857;0,4085714285714286;0,38857142857142857;0,050499545360653035;1
1,1540617942810059;0,3558239880133442;0,005713987350463867;0,00044868829499834957;50;relu;200;500;adam;{'SelectKBest__k': 50, 'model__activation': 'relu', 'model__batch_size': 200, 'model__max_iter': 500, 'model__solver': 'adam'};0,24857142857142858;0,4257142857142857;0,4542857142857143;0,32;0,44;0,3777142857142857;0,08006935768954516;3
2,0855022430419923;0,6348639084386279;0,004141569137573242;0,0011345923202284915;all;relu;64;500;adam;{'SelectKBest__k': 'all', 'model__activation': 'relu', 'model__batch_size': 64, 'model__max_iter': 500, 'model__solver': 'adam'};0,3171428571428571;0,4142857142857143;0,4542857142857143;0,34285714285714286;0,4;0,3857142857142857;0,0495201463846704;2
1,668492031097412;0,3854057184027078;0,003632640838623047;0,0012380664345863811;all;relu;200;500;adam;{'SelectKBest__k': 'all', 'model__activation': 'relu', 'model__batch_size': 200, 'model__max_iter': 500, 'model__solver': 'adam'};0,3028571428571429;0,32;0,4228571428571429;0,38;0,4257142857142857;0,3702857142857143;0,051001400540993544;4
