mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
5,01502423286438;2,614032486539307;0,10888891220092774;0,015807642103735284;80;1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};0,37714285714285717;0,48857142857142855;0,5142857142857142;0,4857142857142857;0,4514285714285714;0,4634285714285714;0,04754890071477648;10
6,035610580444336;3,2658803200782534;0,12442851066589355;0,015861253671231607;80;1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};0,37714285714285717;0,5;0,5142857142857142;0,4857142857142857;0,45714285714285713;0,4668571428571429;0,048675518717821366;6
8,129481649398803;3,47170257255451;0,16046695709228515;0,008658506305912578;80;1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};0,37714285714285717;0,5171428571428571;0,5114285714285715;0,4857142857142857;0,46285714285714286;0,4708571428571428;0,050706035546237746;3
5,573438405990601;2,48114909815422;0,11470451354980468;0,007348240964632974;80;1.1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,37714285714285717;0,5114285714285715;0,4657142857142857;0,4857142857142857;0,46285714285714286;0,4605714285714286;0,04518984895946867;15
6,400592041015625;2,928952342665221;0,1345972537994385;0,017179061566789194;80;1.1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,37714285714285717;0,4942857142857143;0,5028571428571429;0,4857142857142857;0,4542857142857143;0,4628571428571429;0,04589250972631145;11
7,965508556365966;3,3251145246619083;0,17550163269042968;0,013084596866326476;80;1.1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,37714285714285717;0,5057142857142857;0,49142857142857144;0,4857142857142857;0,4542857142857143;0,4628571428571428;0,04603459213970931;12
5,571618986129761;2,3356729319351066;0,11970481872558594;0,011403456762224755;80;1.5;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,36857142857142855;0,4742857142857143;0,4685714285714286;0,49142857142857144;0,48;0,4565714285714286;0,044644628536284835;18
6,307040071487426;2,824214941103778;0,12773652076721193;0,006272502923644271;80;1.5;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,37142857142857144;0,4742857142857143;0,48;0,49142857142857144;0,5057142857142857;0,4645714285714286;0,047795482665889094;7
7,950046348571777;3,43843026715096;0,1714911937713623;0,011175444702058264;80;1.5;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,3742857142857143;0,5142857142857142;0,4828571428571429;0,49142857142857144;0,5057142857142857;0,47371428571428575;0,05089885929518479;2
6,614542484283447;2,8678075198414295;0,1260373115539551;0,013055774545014994;all;1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,3742857142857143;0,4857142857142857;0,5257142857142857;0,48857142857142855;0,4342857142857143;0,46171428571428563;0,05251549819834529;14
7,546867895126343;3,4846051593431167;0,14135727882385254;0,0051680059764532375;all;1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,37714285714285717;0,5028571428571429;0,5171428571428571;0,48857142857142855;0,4342857142857143;0,46399999999999997;0,05170086645150866;9
9,167716836929321;4,1558502687027845;0,17087769508361816;0,006364818831420788;all;1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,3657142857142857;0,5171428571428571;0,5142857142857142;0,48857142857142855;0,43714285714285717;0,4645714285714286;0,05715999742934255;7
6,644913005828857;3,0134313126218246;0,12019600868225097;0,007055406934153469;all;1.1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,38;0,5171428571428571;0,5057142857142857;0,48857142857142855;0,45714285714285713;0,46971428571428575;0,04920925746653938;4
7,463971471786499;3,3107336581014053;0,14384994506835938;0,015774544966410953;all;1.1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,38;0,5171428571428571;0,5142857142857142;0,48857142857142855;0,44285714285714284;0,4685714285714285;0,05168191567814862;5
9,279380226135254;4,30440497657004;0,16976585388183593;0,005537960007837631;all;1.1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,38;0,5771428571428572;0,5142857142857142;0,48857142857142855;0,4685714285714286;0,48571428571428565;0,06426983930972567;1
6,737501049041748;3,073839887800898;0,12718539237976073;0,009621987811041238;all;1.5;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,37142857142857144;0,5314285714285715;0,49714285714285716;0,5057142857142857;0,4057142857142857;0,4622857142857143;0,062188653076172766;13
7,329868125915527;2,9532251302013193;0,12888455390930176;0,02150912068509561;all;1.5;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,37142857142857144;0,5485714285714286;0,5;0,47714285714285715;0,39714285714285713;0,4588571428571428;0,06561731976438252;16
7,405563449859619;2,5115599864422715;0,12013511657714844;0,03890533118840442;all;1.5;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,3742857142857143;0,5257142857142857;0,5142857142857142;0,48;0,4;0,4588571428571428;0,061001170948948635;16
