mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_PCA__n_components;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,019585132598876953;0,006893259495590058;0,0;0,0;20;80;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;72
0,02112879753112793;0,008259157891590421;0,0;0,0;20;80;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;46
0,022571611404418945;0,006175504428470628;0,0;0,0;20;80;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;65
0,031430816650390624;0,013891839525819115;0,0;0,0;20;80;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;47
0,02611513137817383;0,011709644924183416;0,0;0,0;20;80;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;50
0,023235034942626954;0,00886439956908145;0,0;0,0;20;80;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;51
0,025073814392089843;0,00824736328531019;0,0;0,0;20;80;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;52
0,03210992813110351;0,010138774999512769;0,0;0,0;20;80;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};;;;;;;;53
0,02346067428588867;0,007379995930697559;0,0;0,0;20;80;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};;;;;;;;54
1,9679639339447021;0,7984026538223;0,09415454864501953;0,018443842843561105;20;all;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,24029126213592233;0,3446601941747573;0,4029126213592233;0,28883495145631066;0,16990291262135923;0,28932038834951457;0,08078405026295443;40
2,370296812057495;0,8608164092061038;0,10944995880126954;0,010271551242130614;20;all;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,21601941747572814;0,36893203883495146;0,4174757281553398;0,28398058252427183;0,24514563106796117;0,3063106796116505;0,07572504350091318;31
2,9090061664581297;1,1070957687700222;0,12606539726257324;0,00275640157301393;20;all;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,22330097087378642;0,32281553398058255;0,4029126213592233;0,27427184466019416;0,21844660194174756;0,2883495145631068;0,06874376037461201;41
2,1055862426757814;0,7965674061389149;0,08747978210449218;0,003987460307591308;20;all;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,2087378640776699;0,28883495145631066;0,38349514563106796;0,27184466019417475;0,1796116504854369;0,266504854368932;0,07085383413793762;45
2,3868216037750245;0,8842619766099854;0,1026390552520752;0,002556870728832062;20;all;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,21844660194174756;0,3422330097087379;0,3883495145631068;0,279126213592233;0,18446601941747573;0,28252427184466017;0,07549441147911047;43
2,9448900699615477;1,066026268914232;0,14008779525756837;0,019331874905664934;20;all;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,2111650485436893;0,3713592233009709;0,3883495145631068;0,28398058252427183;0,18689320388349515;0,2883495145631068;0,08143773582722628;41
2,064556121826172;0,792971082709182;0,08997635841369629;0,0032254818074442864;20;all;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,2766990291262136;0,3179611650485437;0,3737864077669903;0,2815533980582524;0,27427184466019416;0,3048543689320388;0,03793247494288603;35
2,48015718460083;1,0400688177329174;0,10172443389892578;0,006261463710024543;20;all;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,2912621359223301;0,34951456310679613;0,3713592233009709;0,28883495145631066;0,220873786407767;0,3043689320388349;0,05274534885474051;37
3,2078976154327394;1,2032302728637103;0,1500028610229492;0,03362318738996229;20;all;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,2669902912621359;0,32281553398058255;0,33980582524271846;0,23786407766990292;0,1820388349514563;0,2699029126213593;0,057343228275125065;44
0,03777842521667481;0,02042349725607948;0,0;0,0;65;80;1;350;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;55
0,05184073448181152;0,029620285693735083;0,0;0,0;65;80;1;400;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;56
0,041219663619995114;0,01903039426203;0,0;0,0;65;80;1;500;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;57
0,04370746612548828;0,019601199445017255;0,0;0,0;65;80;1.1;350;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;58
0,04763736724853516;0,02299172987413101;0,0;0,0;65;80;1.1;400;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;59
0,045955848693847653;0,018068894925154;0,0;0,0;65;80;1.1;500;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;60
0,0463963508605957;0,01410806239240033;0,0;0,0;65;80;1.5;350;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;61
0,050476884841918944;0,022704438887530768;0,0;0,0;65;80;1.5;400;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};;;;;;;;62
0,05247244834899902;0,025770734657811045;0,0;0,0;65;80;1.5;500;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};;;;;;;;63
4,756513166427612;2,014619489033161;0,11309628486633301;0,013471274879093796;65;all;1;350;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,32038834951456313;0,22572815533980584;0,4320388349514563;0,29854368932038833;0,2524271844660194;0,3058252427184466;0,07136087442776404;32
5,978543329238891;2,80471979882593;0,14676947593688966;0,02907810801938196;65;all;1;400;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,32524271844660196;0,23300970873786409;0,42961165048543687;0,308252427184466;0,25;0,30922330097087375;0,06937842611353702;24
7,360808658599853;3,040061123835764;0,16153378486633302;0,016480282152522924;65;all;1;500;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,3470873786407767;0,22815533980582525;0,44660194174757284;0,30339805825242716;0,279126213592233;0,320873786407767;0,07367454474068182;16
5,02664623260498;2,0385540995769555;0,11803674697875977;0,019346810264884863;65;all;1.1;350;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,3616504854368932;0,24029126213592233;0,35194174757281554;0,29854368932038833;0,2815533980582524;0,30679611650485433;0,04511168992422891;27
5,407858276367188;2,3489407759206644;0,1191749095916748;0,004844595980426638;65;all;1.1;400;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,3713592233009709;0,24271844660194175;0,3762135922330097;0,28883495145631066;0,2961165048543689;0,3150485436893204;0,05136004917940414;20
6,728630542755127;3,036630376076681;0,1538156032562256;0,0059377742048734045;65;all;1.1;500;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,39563106796116504;0,25;0,36893203883495146;0,29854368932038833;0,32038834951456313;0,3266990291262136;0,05147920355376091;11
4,794852304458618;2,204422970791444;0,1191927433013916;0,020258641081123477;65;all;1.5;350;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,3131067961165049;0,33495145631067963;0,40048543689320387;0,3179611650485437;0,27184466019417475;0,3276699029126213;0,04189970024667977;8
