mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__activation;param_model__batch_size;param_model__max_iter;param_model__solver;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,6831512928009034;0,33237288372169976;0,005024099349975586;0,0010414778357833183;50;relu;64;500;adam;{'SelectKBest__k': 50, 'model__activation': 'relu', 'model__batch_size': 64, 'model__max_iter': 500, 'model__solver': 'adam'};0,4975728155339806;0,5;0,529126213592233;0,49271844660194175;0,4538834951456311;0,49466019417475726;0,024047506944661807;3
0,37279410362243653;0,1601267708656779;0,0034018993377685548;0,0006259128192643551;50;relu;200;500;adam;{'SelectKBest__k': 50, 'model__activation': 'relu', 'model__batch_size': 200, 'model__max_iter': 500, 'model__solver': 'adam'};0,49514563106796117;0,4538834951456311;0,558252427184466;0,470873786407767;0,4368932038834951;0,4830097087378641;0,04226368710617265;4
0,6913955211639404;0,2475353105392242;0,0036397457122802736;0,0006310842853402639;all;relu;64;500;adam;{'SelectKBest__k': 'all', 'model__activation': 'relu', 'model__batch_size': 64, 'model__max_iter': 500, 'model__solver': 'adam'};0,5097087378640777;0,4684466019417476;0,5655339805825242;0,5412621359223301;0,5558252427184466;0,5281553398058253;0,03532700077409756;1
0,5302803993225098;0,23255020010183777;0,004178953170776367;0,000965970677516891;all;relu;200;500;adam;{'SelectKBest__k': 'all', 'model__activation': 'relu', 'model__batch_size': 200, 'model__max_iter': 500, 'model__solver': 'adam'};0,5072815533980582;0,4830097087378641;0,5364077669902912;0,529126213592233;0,46116504854368934;0,5033980582524272;0,02816370816380637;2
