mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_PCA__n_components;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,020421886444091798;0,006595527865991213;0,0;0,0;20;80;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;72
0,020379972457885743;0,008196527209439744;0,0;0,0;20;80;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;49
0,022145175933837892;0,00624075877031635;0,0;0,0;20;80;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;48
0,027107667922973634;0,01408661722959748;0,0;0,0;20;80;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;47
0,02591052055358887;0,010677190449893584;0,0;0,0;20;80;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;46
0,029946422576904295;0,013894693105668635;0,0;0,0;20;80;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;50
0,03403892517089844;0,009568687877758037;0,0;0,0;20;80;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;61
0,030799150466918945;0,015501246879606393;0,0;0,0;20;80;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};;;;;;;;52
0,026354408264160155;0,007329456049089865;0,0;0,0;20;80;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};;;;;;;;71
1,907318687438965;0,7913938542159834;0,09065408706665039;0,0213656082272661;20;all;1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,3883495145631068;0,44660194174757284;0,5;0,3883495145631068;0,3907766990291262;0,4228155339805825;0,04455453943916026;42
2,303493547439575;0,7875355473822059;0,10205793380737305;0,0031024076317640427;20;all;1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,3932038834951456;0,4733009708737864;0,47815533980582525;0,41262135922330095;0,3932038834951456;0,43009708737864083;0,03795731612101868;31
3,026545858383179;1,219430788955148;0,1310671329498291;0,011890321826804124;20;all;1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,4174757281553398;0,47815533980582525;0,5242718446601942;0,4368932038834951;0,3859223300970874;0,44854368932038835;0,04823689461083366;2
1,9564300060272217;0,7804696921023065;0,08755955696105958;0,01029716817818058;20;all;1.1;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,3932038834951456;0,4344660194174757;0,5218446601941747;0,4199029126213592;0,3737864077669903;0,42864077669902906;0,05111168713869853;34
2,375191402435303;0,8579792508400657;0,10221142768859863;0,004589522724266447;20;all;1.1;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,40048543689320387;0,4563106796116505;0,5242718446601942;0,40048543689320387;0,4174757281553398;0,4398058252427184;0,04689933425927938;17
2,949500560760498;1,0055861240564365;0,12404899597167969;0,006163761609868952;20;all;1.1;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,39563106796116504;0,5364077669902912;0,5679611650485437;0,39805825242718446;0,3859223300970874;0,4567961165048544;0,0786257926513541;1
2,0100158214569093;0,7647525315365994;0,08231549263000489;0,0015534552429920024;20;all;1.5;350;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,41019417475728154;0,49271844660194175;0,5145631067961165;0,36893203883495146;0,3907766990291262;0,43543689320388357;0,057613813395873355;23
2,395512008666992;0,9920059965787018;0,10049943923950196;0,009154494410640262;20;all;1.5;400;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,3907766990291262;0,5024271844660194;0,5121359223300971;0,3907766990291262;0,34951456310679613;0,429126213592233;0,06563997182091405;33
2,8791523456573485;1,0752915860103252;0,11987972259521484;0,005857363201593242;20;all;1.5;500;{'PCA__n_components': 20, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,3883495145631068;0,529126213592233;0,49514563106796117;0,3883495145631068;0,3907766990291262;0,4383495145631068;0,06120356315524072;22
0,03591485023498535;0,01902517369875293;0,0;0,0;65;80;1;350;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;53
0,03504190444946289;0,015010174992665213;0,0;0,0;65;80;1;400;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;54
0,03371305465698242;0,013952964735179041;0,0;0,0;65;80;1;500;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;55
0,039591312408447266;0,020692627528898215;0,0;0,0;65;80;1.1;350;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;56
0,04498920440673828;0,021154402689941922;0,0;0,0;65;80;1.1;400;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;57
0,05230302810668945;0,022837904583271555;0,0;0,0;65;80;1.1;500;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;58
0,04212212562561035;0,018457545559936173;0,0;0,0;65;80;1.5;350;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;59
0,04077019691467285;0,017090288903487554;0,0;0,0;65;80;1.5;400;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};;;;;;;;60
0,0407351016998291;0,01729713709405162;0,0;0,0;65;80;1.5;500;{'PCA__n_components': 65, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};;;;;;;;62
4,6037229061126705;2,021146575034013;0,1100583553314209;0,009919260312902608;65;all;1;350;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,4029126213592233;0,3592233009708738;0,5024271844660194;0,4441747572815534;0,4029126213592233;0,4223300970873787;0,04822712313405745;43
5,352565431594849;2,435773051111322;0,11710638999938965;0,0029267837703705214;65;all;1;400;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,41262135922330095;0,3616504854368932;0,4854368932038835;0,44902912621359226;0,42475728155339804;0,4266990291262136;0,040943947347494264;35
6,559286880493164;3,037415432535939;0,14664664268493652;0,010070623238671092;65;all;1;500;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,40048543689320387;0,36650485436893204;0,5218446601941747;0,4368932038834951;0,42718446601941745;0,4305825242718447;0,05175312817408782;25
4,62878999710083;2,0403442633124316;0,10241856575012206;0,002395862873442123;65;all;1.1;350;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,4441747572815534;0,36893203883495146;0,5048543689320388;0,44902912621359226;0,4587378640776699;0,44514563106796123;0,04375938287276481;3
5,185609674453735;2,229955608805887;0,11540193557739258;0,0009937670470555838;65;all;1.1;400;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,42718446601941745;0,38349514563106796;0,5048543689320388;0,44660194174757284;0,46116504854368934;0,44466019417475733;0,039864980908054;6
6,537767601013184;2,9534052247941323;0,15351247787475586;0,014054316828679985;65;all;1.1;500;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,46359223300970875;0,3786407766990291;0,5121359223300971;0,4441747572815534;0,4223300970873786;0,4441747572815534;0,04419875588384481;9
4,585946893692016;2,1009653275290208;0,10242171287536621;0,0027336444162119598;65;all;1.5;350;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,4320388349514563;0,3616504854368932;0,529126213592233;0,46116504854368934;0,36893203883495146;0,4305825242718447;0,061968828727118244;25
5,407326030731201;2,4153795934234887;0,11862096786499024;0,004654562153438861;65;all;1.5;400;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,4320388349514563;0,36650485436893204;0,5218446601941747;0,46359223300970875;0,41262135922330095;0,43932038834951453;0,05189863013943338;19
6,815326499938965;3,0497116439947964;0,14528589248657225;0,0058726953475912065;65;all;1.5;500;{'PCA__n_components': 65, 'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,4029126213592233;0,36893203883495146;0,5315533980582524;0,4587378640776699;0,44902912621359226;0,44223300970873786;0,05516494260523005;12
0,04508228302001953;0,02836870197460707;0,0;0,0;70;80;1;350;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};;;;;;;;63
0,04198884963989258;0,019253097055321643;0,0;0,0;70;80;1;400;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};;;;;;;;64
0,0460970401763916;0,021506187631692982;0,0;0,0;70;80;1;500;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};;;;;;;;65
0,04911966323852539;0,02112488028800246;0,0;0,0;70;80;1.1;350;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};;;;;;;;66
0,045839357376098636;0,023198508017129384;0,0;0,0;70;80;1.1;400;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};;;;;;;;67
0,051840782165527344;0,025009763473437474;0,0;0,0;70;80;1.1;500;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};;;;;;;;68
0,04544186592102051;0,022898242041166802;0,0;0,0;70;80;1.5;350;{'PCA__n_components': 70, 'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};;;;;;;;51
