mean_fit_time;std_fit_time;mean_score_time;std_score_time;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,6018958568572998;0,20085098616837854;0,003025722503662109;0,0008805336652969531;{};0,3616504854368932;0,616504854368932;0,720873786407767;0,8155339805825242;0,7160194174757282;0,6461165048543689;0,15554749465549025;1
