mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,4393986701965332;0,19209300338641297;0,012932062149047852;0,0006432106606237316;50;50;{'SelectKBest__k': 50, 'model__n_estimators': 50};0,5194174757281553;0,48058252427184467;0,470873786407767;0,4684466019417476;0,46359223300970875;0,48058252427184467;0,020190907129209137;6
0,9005189418792725;0,43590796305930174;0,0257235050201416;0,0046614817144097565;50;100;{'SelectKBest__k': 50, 'model__n_estimators': 100};0,5072815533980582;0,49514563106796117;0,4854368932038835;0,4684466019417476;0,4587378640776699;0,4830097087378641;0,017569865117333834;5
1,8201185703277587;0,7791661864429356;0,054580163955688474;0,007705092611266386;50;200;{'SelectKBest__k': 50, 'model__n_estimators': 200};0,5097087378640777;0,5169902912621359;0,48058252427184467;0,4587378640776699;0,44902912621359226;0,48300970873786414;0,026896883839213712;4
0,8205824375152588;0,3326292923354162;0,02002120018005371;0,004272043213582743;all;50;{'SelectKBest__k': 'all', 'model__n_estimators': 50};0,5145631067961165;0,47572815533980584;0,5703883495145631;0,46116504854368934;0,558252427184466;0,5160194174757281;0,04329922936112184;1
1,5286558628082276;0,6356769192565112;0,034592056274414064;0,019430912366415642;all;100;{'SelectKBest__k': 'all', 'model__n_estimators': 100};0,5097087378640777;0,46601941747572817;0,5679611650485437;0,4563106796116505;0,5606796116504854;0,5121359223300971;0,04630772822412355;2
2,354592800140381;0,7387530873307028;0,03596682548522949;0,010380558772514002;all;200;{'SelectKBest__k': 'all', 'model__n_estimators': 200};0,5121359223300971;0,48058252427184467;0,5533980582524272;0,44660194174757284;0,4830097087378641;0,4951456310679612;0,035771132867845695;3
