mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_SelectKBest__k;param_model__learning_rate;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
5,349819374084473;2,5400961669252187;0,11639156341552734;0,01457048857254118;80;1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 350};0,5121359223300971;0,49514563106796117;0,47815533980582525;0,4587378640776699;0,4563106796116505;0,4800970873786408;0,021348187793491274;14
6,3886524677276615;3,1496107863221474;0,12948756217956542;0,018560774873510037;80;1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 400};0,5097087378640777;0,470873786407767;0,4830097087378641;0,4563106796116505;0,4563106796116505;0,47524271844660193;0,019920664590954547;17
8,055265331268311;3,7504077692795432;0,15265607833862305;0,005220899569706282;80;1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1, 'model__n_estimators': 500};0,5;0,470873786407767;0,4854368932038835;0,46359223300970875;0,4563106796116505;0,47524271844660204;0,015684946040197576;16
5,5943702220916744;2,5716410562364174;0,11655101776123047;0,010106488428693683;80;1.1;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,5;0,4830097087378641;0,5436893203883495;0,4587378640776699;0,4587378640776699;0,48883495145631073;0,03155713196727184;6
6,540526580810547;2,8855902207052546;0,12334928512573243;0,008903391938964207;80;1.1;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,5024271844660194;0,4733009708737864;0,5436893203883495;0,4538834951456311;0,4563106796116505;0,4859223300970873;0,03368106555087698;8
7,906580257415771;3,589324279817334;0,1626140594482422;0,014122957238242473;80;1.1;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,5024271844660194;0,5024271844660194;0,558252427184466;0,46359223300970875;0,46359223300970875;0,4980582524271845;0,03474860226829762;4
5,580299139022827;2,5086704046579875;0,11351003646850585;0,0105008927416534;80;1.5;350;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,5048543689320388;0,4563106796116505;0,4854368932038835;0,4587378640776699;0,470873786407767;0,47524271844660193;0,018059296347318708;17
6,387855052947998;3,0599943872277318;0,1265507698059082;0,005265398493707263;80;1.5;400;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,5097087378640777;0,46116504854368934;0,49271844660194175;0,4587378640776699;0,4733009708737864;0,479126213592233;0,019453849426712494;15
8,008279514312743;3,426366359224013;0,15459918975830078;0,011383455030979291;80;1.5;500;{'SelectKBest__k': 80, 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,5121359223300971;0,47815533980582525;0,4854368932038835;0,4563106796116505;0,4733009708737864;0,4810679611650485;0,018253976385401126;13
6,5241447448730465;3,1183759968064675;0,12099690437316894;0,011250095134546377;all;1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 350};0,5097087378640777;0,4975728155339806;0,5558252427184466;0,46601941747572817;0,4830097087378641;0,5024271844660195;0,030431899065354314;1
7,53629240989685;3,5180600356629865;0,13510990142822266;0,008634098259384064;all;1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 400};0,5097087378640777;0,49271844660194175;0,5606796116504854;0,46359223300970875;0,48058252427184467;0,5014563106796116;0,033230273961407424;2
9,30915412902832;4,275053832528756;0,1669288158416748;0,011186623687507105;all;1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1, 'model__n_estimators': 500};0,5097087378640777;0,4830097087378641;0,5679611650485437;0,46116504854368934;0,48058252427184467;0,5004854368932039;0,03710973757983764;3
6,685934448242188;2,8936771000821166;0,11597099304199218;0,002648894567596877;all;1.1;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 350};0,5097087378640777;0,4975728155339806;0,4830097087378641;0,4538834951456311;0,46359223300970875;0,48155339805825237;0,020686675488021854;11
7,5588164806365965;3,5716728611581523;0,1280529499053955;0,0016525880027590408;all;1.1;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 400};0,5048543689320388;0,4830097087378641;0,4854368932038835;0,46116504854368934;0,4733009708737864;0,48155339805825237;0,014449394238968164;11
9,277749395370483;4,284272938938218;0,16086769104003906;0,004832625204134903;all;1.1;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.1, 'model__n_estimators': 500};0,5048543689320388;0,49029126213592233;0,49029126213592233;0,470873786407767;0,4684466019417476;0,4849514563106796;0,01359223300970873;9
6,666759347915649;2,9650297185739944;0,11447868347167969;0,004460302118394294;all;1.5;350;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 350};0,5097087378640777;0,49271844660194175;0,5072815533980582;0,46116504854368934;0,470873786407767;0,4883495145631068;0,01938103376473507;7
7,131755447387695;2,9908046213815345;0,11700296401977539;0,028336509226207698;all;1.5;400;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 400};0,5121359223300971;0,4684466019417476;0,5048543689320388;0,46116504854368934;0,4733009708737864;0,4839805825242719;0,0205150937952577;10
6,9587009906768795;2,1598100399997566;0,09854488372802735;0,0325273509928348;all;1.5;500;{'SelectKBest__k': 'all', 'model__learning_rate': 1.5, 'model__n_estimators': 500};0,5145631067961165;0,46601941747572817;0,5364077669902912;0,4587378640776699;0,47815533980582525;0,4907766990291263;0,029821791365840122;5
